index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00986301,0,0,0,0,0,0
1,10,1,0.019726,0,0,0,0,0,0
2,10,2,0.029589,0,0,0,0,0,0
3,10,3,0.0394521,0,0,0,0,0,0
4,11,0,0.0493151,0,0,0,0,0,0
5,11,1,0.0591781,0,0,0,0,0,0.0934519
6,11,2,0.0690411,0,0,0,0,0,0.168213
7,11,3,0.0789041,0,0,0,0,0,0.224284
8,13,0,0.0887671,0,0,0,0,0,0.261665
9,14,0,0.0986301,0,0,0,0,0,0.280356
10,15,0,0.108493,0,0.0002,0,0.0202778,0,0.186904
11,16,0,0.118356,0,0.0004,0,0.0202778,0,0.0934519
12,17,0,0.128219,1,0.0006,1,0.0202778,1,-2.98023e-09
13,18,0,0.138082,1,0.0008,0,0.0202778,-1,-0.0934519
14,19,0,0.147945,1,0.001,0,0.0202778,0,-0.186904
15,20,0,0.157808,1,0.001,0,0,0,-0.280356
16,21,0,0.167671,1,0.001,0,0,0,-0.261665
17,22,0,0.177534,1,0.001,0,0,0,-0.224284
18,23,0,0.187397,1,0.001,0,0,0,-0.168213
19,24,0,0.19726,1,0.001,0,0,0,-0.0934519
20,25,0,0.207123,1,0.001,0,0,0,0
21,26,0,0.216986,1,0.001,0,0,0,0
22,27,0,0.226849,1,0.001,0,0,0,0
23,28,0,0.236712,1,0.001,0,0,0,0
24,29,0,0.246575,1,0.001,0,0,0,0
25,30,0,0.256438,1,0.001,0,0,0,0
26,31,0,0.266301,1,0.001,0,0,0,0
27,32,0,0.276164,1,0.001,0,0,0,0
28,33,0,0.286027,1,0.001,0,0,0,0
29,34,0,0.29589,1,0.001,0,0,0,0
30,35,0,0.305753,1,0.001,0,0,0,0
31,36,0,0.315616,1,0.001,0,0,0,0
32,37,0,0.325479,1,0.001,0,0,0,0
33,38,0,0.335342,1,0.001,0,0,0,0
34,39,0,0.345205,1,0.001,0,0,0,0
35,40,0,0.355068,1,0.001,0,0,0,0
36,41,0,0.364932,1,0.001,0,0,0,0
37,42,0,0.374795,1,0.001,0,0,0,0
38,43,0,0.384658,1,0.001,0,0,0,0
39,44,0,0.394521,1,0.001,0,0,0,0
40,45,0,0.404384,1,0.001,0,0,0,0
41,46,0,0.414247,1,0.001,0,0,0,0
42,47,0,0.42411,1,0.001,0,0,0,0
43,48,0,0.433973,1,0.001,0,0,0,0
44,49,0,0.443836,1,0.001,0,0,0,0
45,50,0,0.453699,1,0.001,0,0,0,0
46,51,0,0.463562,1,0.001,0,0,0,0
47,52,0,0.473425,1,0.001,0,0,0,0
48,53,0,0.483288,1,0.001,0,0,0,0
49,54,0,0.493151,1,0.001,0,0,0,0
50,55,0,0.503014,1,0.001,0,0,0,0
51,56,0,0.512877,1,0.001,0,0,0,0
52,57,0,0.52274,1,0.001,0,0,0,0
53,58,0,0.532603,1,0.001,0,0,0,0
54,59,0,0.542466,1,0.001,0,0,0,0
55,60,0,0.552329,1,0.001,0,0,0,0
56,61,0,0.562192,1,0.001,0,0,0,0
57,62,0,0.572055,1,0.001,0,0,0,0
58,63,0,0.581918,1,0.001,0,0,0,0
59,64,0,0.591781,1,0.001,0,0,0,0
60,65,0,0.601644,1,0.001,0,0,0,0
61,66,0,0.611507,1,0.001,0,0,0,0
62,67,0,0.62137,1,0.001,0,0,0,0
63,68,0,0.631233,1,0.001,0,0,0,0
64,69,0,0.641096,1,0.001,0,0,0,0
65,70,0,0.650959,1,0.001,0,0,0,0
66,71,0,0.660822,1,0.001,0,0,0,0
67,72,0,0.670685,1,0.001,0,0,0,0
68,73,0,0.680548,1,0.001,0,0,0,0
69,74,0,0.690411,1,0.001,0,0,0,0
70,75,0,0.700274,1,0.001,0,0,0,0
71,76,0,0.710137,1,0.001,0,0,0,0
72,77,0,0.72,1,0.001,0,0,0,0
73,78,0,0.729863,1,0.001,0,0,0,0
74,79,0,0.739726,1,0.001,0,0,0,0
75,80,0,0.749589,1,0.001,0,0,0,0
76,81,0,0.759452,1,0.001,0,0,0,0
77,82,0,0.769315,1,0.001,0,0,0,0
78,83,0,0.779178,1,0.001,0,0,0,0
79,84,0,0.789041,1,0.001,0,0,0,0
80,85,0,0.798904,1,0.001,0,0,0,0
81,86,0,0.808767,1,0.001,0,0,0,0
82,87,0,0.81863,1,0.001,0,0,0,0
83,88,0,0.828493,1,0.001,0,0,0,0
84,89,0,0.838356,1,0.001,0,0,0,0
85,90,0,0.848219,1,0.001,0,0,0,0
86,91,0,0.858082,1,0.001,0,0,0,0
87,92,0,0.867945,1,0.001,0,0,0,0
88,93,0,0.877808,1,0.001,0,0,0,0
89,94,0,0.887671,1,0.001,0,0,0,0
90,95,0,0.897534,1,0.001,0,0,0,0
91,96,0,0.907397,1,0.001,0,0,0,0
92,97,0,0.91726,1,0.001,0,0,0,0
93,98,0,0.927123,1,0.001,0,0,0,0
94,99,0,0.936986,1,0.001,0,0,0,0
95,100,0,0.946849,1,0.001,0,0,0,0
96,101,0,0.956712,1,0.001,0,0,0,0
97,102,0,0.966575,1,0.001,0,0,0,0
98,103,0,0.976438,1,0.001,0,0,0,0
99,104,0,0.986301,1,0.001,0,0,0,0
100,105,0,0.996164,1,0.001,0,0,0,0
101,106,0,1.00603,1,0.001,0,0,0,0
102,107,0,1.01589,1,0.001,0,0,0,0
103,108,0,1.02575,1,0.001,0,0,0,0
104,109,0,1.03562,1,0.001,0,0,0,0.0934519
105,110,0,1.04548,1,0.001,0,0,0,0.168213
106,111,0,1.05534,1,0.001,0,0,0,0.224284
107,112,0,1.06521,1,0.001,0,0,0,0.261665
108,113,0,1.07507,1,0.001,0,0,0,0.373807
109,114,0,1.08493,1,0.0012,0,0.0202778,0,0.355117
110,115,0,1.09479,1,0.0014,0,0.0202778,0,0.317736
111,116,0,1.10466,2,0.0016,1,0.0202778,1,0.355117
112,117,0,1.11452,2,0.0018,0,0.0202778,-1,0.355117
113,118,0,1.12438,2,0.0022,0,0.0405556,0,0.317736
114,119,0,1.13425,2,0.0024,0,0.0202778,0,0.242975
115,120,0,1.14411,3,0.0026,1,0.0202778,1,0.336427
116,121,0,1.15397,3,0.003,0,0.0405556,-1,0.299046
117,122,0,1.16384,3,0.0034,0,0.0405556,0,0.336427
118,123,0,1.1737,4,0.0038,1,0.0405556,1,0.336427
119,124,0,1.18356,4,0.0042,0,0.0405556,-1,0.411188
120,125,0,1.19342,5,0.0048,1,0.0608333,1,0.355117
121,126,0,1.20329,5,0.0052,0,0.0405556,-1,0.355117
122,127,0,1.21315,6,0.0058,1,0.0608333,1,0.317736
123,128,0,1.22301,6,0.0064,0,0.0608333,-1,0.261665
124,129,0,1.23288,7,0.007,1,0.0608333,1,0.280356
125,130,0,1.24274,8,0.0076,1,0.0608333,0,0.261665
126,131,0,1.2526,8,0.0084,0,0.0811111,-1,0.317736
127,132,0,1.26247,9,0.009,1,0.0608333,1,0.336427
128,133,0,1.27233,10,0.0096,1,0.0608333,0,0.411188
129,134,0,1.28219,10,0.0104,0,0.0811111,-1,0.355117
130,135,0,1.29205,11,0.0112,1,0.0811111,1,0.373807
131,136,0,1.30192,12,0.012,1,0.0811111,0,0.355117
132,137,0,1.31178,13,0.013,1,0.101389,0,0.411188
133,138,0,1.32164,14,0.014,1,0.101389,0,0.336427
134,139,0,1.33151,15,0.0148,1,0.0811111,0,0.317736
135,140,0,1.34137,16,0.0158,1,0.101389,0,0.261665
136,141,0,1.35123,16,0.0168,0,0.101389,-1,0.186904
137,142,0,1.3611,18,0.0178,2,0.101389,2,0.0934519
138,143,0,1.37096,19,0.0188,1,0.101389,-1,0.0934519
139,144,0,1.38082,20,0.02,1,0.121667,0,0.186904
140,145,0,1.39068,21,0.021,1,0.101389,0,0.149523
141,146,0,1.40055,22,0.022,1,0.101389,0,0.186904
142,147,0,1.41041,23,0.023,1,0.101389,0,0.299046
143,148,0,1.42027,24,0.024,1,0.101389,0,0.373808
144,149,0,1.43014,25,0.0252,1,0.121667,0,0.317736
145,150,0,1.44,26,0.0264,1,0.121667,0,0.448569
146,151,0,1.44986,28,0.0276,2,0.121667,1,0.448569
147,152,0,1.45973,29,0.029,1,0.141944,-1,0.411188
148,153,0,1.46959,30,0.0304,1,0.141944,0,0.336427
149,154,0,1.47945,32,0.0316,2,0.121667,1,0.317736
150,155,0,1.48932,33,0.033,1,0.141944,-1,0.355117
151,156,0,1.49918,34,0.0344,1,0.141944,0,0.355117
152,157,0,1.50904,36,0.0358,2,0.141944,1,0.317736
153,158,0,1.5189,37,0.0372,1,0.141944,-1,0.355117
154,159,0,1.52877,39,0.0388,2,0.162222,1,0.373808
155,160,0,1.53863,40,0.0404,1,0.162222,-1,0.261665
156,161,0,1.54849,42,0.042,2,0.162222,1,0.317736
157,162,0,1.55836,44,0.0436,2,0.162222,0,0.242975
158,163,0,1.56822,45,0.0452,1,0.162222,-1,0.242975
159,164,0,1.57808,47,0.0468,2,0.162222,1,0.205594
160,165,0,1.58795,48,0.0484,1,0.162222,-1,0.242975
161,166,0,1.59781,50,0.0502,2,0.1825,1,0.261665
162,167,0,1.60767,52,0.0518,2,0.162222,0,0.355117
163,168,0,1.61753,54,0.0536,2,0.1825,0,0.411188
164,169,0,1.6274,55,0.0554,1,0.1825,-1,0.429879
165,170,0,1.63726,57,0.0572,2,0.1825,1,0.411188
166,171,0,1.64712,59,0.059,2,0.1825,0,0.355117
167,172,0,1.65699,61,0.061,2,0.202778,0,0.373808
168,173,0,1.66685,63,0.063,2,0.202778,0,0.261665
169,174,0,1.67671,65,0.065,2,0.202778,0,0.224284
170,175,0,1.68658,67,0.067,2,0.202778,0,0.261665
171,176,0,1.69644,69,0.069,2,0.202778,0,0.261665
172,177,0,1.7063,71,0.071,2,0.202778,0,0.224284
173,178,0,1.71616,73,0.073,2,0.202778,0,0.261665
174,179,0,1.72603,75,0.075,2,0.202778,0,0.373807
175,180,0,1.73589,77,0.0772,2,0.223056,0,0.355117
176,181,0,1.74575,79,0.0794,2,0.223056,0,0.317736
177,182,0,1.75562,82,0.0816,3,0.223056,1,0.261665
178,183,0,1.76548,84,0.0838,2,0.223056,-1,0.186904
179,184,0,1.77534,86,0.0862,2,0.243333,0,-5.96046e-09
180,185,0,1.78521,88,0.0884,2,0.223056,0,-0.0934519
181,186,0,1.79507,91,0.0906,3,0.223056,1,1.19209e-08
182,187,0,1.80493,93,0.0928,2,0.223056,-1,0.0747615
183,188,0,1.81479,95,0.095,2,0.223056,0,0.224284
184,189,0,1.82466,97,0.097,2,0.202778,0,0.336427
185,190,0,1.83452,99,0.0992,2,0.223056,0,0.523331
186,191,0,1.84438,101,0.1016,2,0.243333,0,0.579402
187,192,0,1.85425,104,0.104,3,0.243333,1,0.691544
188,193,0,1.86411,107,0.1066,3,0.263611,0,0.654163
189,194,0,1.87397,109,0.1092,2,0.263611,-1,0.672854
190,195,0,1.88384,112,0.1118,3,0.263611,1,0.523331
191,196,0,1.8937,114,0.1144,2,0.263611,-1,0.411188
192,197,0,1.90356,117,0.1172,3,0.283889,1,0.261665
193,198,0,1.91342,120,0.1198,3,0.263611,0,0.186904
194,199,0,1.92329,123,0.1226,3,0.283889,0,0.186904
195,200,0,1.93315,125,0.1254,2,0.283889,-1,0.168213
196,201,0,1.94301,128,0.1282,3,0.283889,1,0.130833
197,202,0,1.95288,131,0.1308,3,0.263611,0,0.168213
198,203,0,1.96274,134,0.1336,3,0.283889,0,0.280356
199,204,0,1.9726,136,0.1364,2,0.283889,-1,0.261665
200,205,0,1.98247,139,0.1392,3,0.283889,1,0.411188
201,206,0,1.99233,142,0.142,3,0.283889,0,0.523331
202,207,0,2.00219,145,0.145,3,0.304167,0,0.598092
203,208,0,2.01205,148,0.148,3,0.304167,0,0.523331
204,209,0,2.02192,151,0.151,3,0.304167,0,0.50464
205,210,0,2.03178,154,0.1542,3,0.324444,0,0.448569
206,211,0,2.04164,157,0.1574,3,0.324444,0,0.355117
207,212,0,2.05151,161,0.1606,4,0.324444,1,0.224284
208,213,0,2.06137,164,0.1638,3,0.324444,-1,0.261665
209,214,0,2.07123,167,0.167,3,0.324444,0,0.261665
210,215,0,2.0811,170,0.1702,3,0.324444,0,0.224284
211,216,0,2.09096,173,0.1734,3,0.324444,0,0.261665
212,217,0,2.10082,177,0.1766,4,0.324444,1,0.373808
213,218,0,2.11068,180,0.18,3,0.344722,-1,0.355117
214,219,0,2.12055,183,0.1834,3,0.344722,0,0.411188
215,220,0,2.13041,187,0.1868,4,0.344722,1,0.429879
216,221,0,2.14027,190,0.1902,3,0.344722,-1,0.50464
217,222,0,2.15014,194,0.1938,4,0.365,1,0.523331
218,223,0,2.16,197,0.1972,3,0.344722,-1,0.48595
219,224,0,2.16986,201,0.2008,4,0.365,1,0.50464
220,225,0,2.17973,204,0.2044,3,0.365,-1,0.48595
221,226,0,2.18959,208,0.2082,4,0.385278,1,0.429879
222,227,0,2.19945,212,0.212,4,0.385278,0,0.242975
223,228,0,2.20932,216,0.2158,4,0.385278,0,0.242975
224,229,0,2.21918,220,0.2196,4,0.385278,0,0.112142
225,230,0,2.22904,223,0.2234,3,0.385278,-1,0.0560711
226,231,0,2.2389,227,0.2272,4,0.385278,1,-0.0186904
227,232,0,2.24877,231,0.2308,4,0.365,0,0.0934519
228,233,0,2.25863,235,0.2346,4,0.385278,0,0.186904
229,234,0,2.26849,238,0.2384,3,0.385278,-1,0.261665
230,235,0,2.27836,242,0.2422,4,0.385278,1,0.317736
231,236,0,2.28822,246,0.246,4,0.385278,0,0.355117
232,237,0,2.29808,250,0.25,4,0.405556,0,0.373808
233,238,0,2.30795,254,0.254,4,0.405556,0,0.355117
234,239,0,2.31781,258,0.258,4,0.405556,0,0.392498
235,240,0,2.32767,262,0.262,4,0.405556,0,0.392498
236,241,0,2.33753,266,0.266,4,0.405556,0,0.448569
237,242,0,2.3474,270,0.27,4,0.405556,0,0.448569
238,243,0,2.35726,274,0.2742,4,0.425833,0,0.411188
239,244,0,2.36712,278,0.2784,4,0.425833,0,0.448569
240,245,0,2.37699,283,0.2826,5,0.425833,1,0.448569
241,246,0,2.38685,287,0.287,4,0.446111,-1,0.411188
242,247,0,2.39671,291,0.2914,4,0.446111,0,0.336427
243,248,0,2.40658,296,0.2956,5,0.425833,1,0.224284
244,249,0,2.41644,300,0.3,4,0.446111,-1,0.186904
245,250,0,2.4263,304,0.3044,4,0.446111,0,0.224284
246,251,0,2.43616,309,0.3088,5,0.446111,1,0.130833
247,252,0,2.44603,313,0.3132,4,0.446111,-1,0.224284
248,253,0,2.45589,318,0.3176,5,0.446111,1,0.392498
249,254,0,2.46575,322,0.322,4,0.446111,-1,0.317736
250,255,0,2.47562,326,0.3266,4,0.466389,0,0.317736
251,0,0,2.48548,331,0.331,5,0.446111,1,0.392498
252,1,0,2.49534,336,0.3356,5,0.466389,0,0.429879
253,2,0,2.50521,340,0.3404,4,0.486667,-1,0.429879
254,3,0,2.51507,345,0.345,5,0.466389,1,0.48595
255,4,0,2.52493,350,0.3496,5,0.466389,0,0.48595
256,5,0,2.53479,354,0.3544,4,0.486667,-1,0.448569
257,6,0,2.54466,359,0.3592,5,0.486667,1,0.373807
258,7,0,2.55452,364,0.364,5,0.486667,0,0.355117
259,8,0,2.56438,369,0.369,5,0.506944,0,0.411188
260,9,0,2.57425,374,0.374,5,0.506944,0,0.336427
261,10,0,2.58411,379,0.3788,5,0.486667,0,0.317736
262,11,0,2.59397,384,0.3838,5,0.506944,0,0.261665
263,12,0,2.60384,388,0.3888,4,0.506944,-1,0.186904
264,13,0,2.6137,394,0.3938,6,0.506944,2,0.186904
265,14,0,2.62356,399,0.3988,5,0.506944,-1,0.261665
266,15,0,2.63342,404,0.404,5,0.527222,0,0.317736
267,16,0,2.64329,409,0.409,5,0.506944,0,0.336427
268,17,0,2.65315,414,0.414,5,0.506944,0,0.411188
269,18,0,2.66301,419,0.4192,5,0.527222,0,0.355117
270,19,0,2.67288,424,0.4244,5,0.527222,0,0.280356
271,20,0,2.68274,430,0.4296,6,0.527222,1,0.186904
272,21,0,2.6926,435,0.435,5,0.5475,-1,0.186904
273,22,0,2.70247,440,0.4404,5,0.5475,0,0.0747615
274,23,0,2.71233,446,0.4456,6,0.527222,1,0.0373808
275,24,0,2.72219,451,0.4508,5,0.527222,-1,0.168213
276,25,0,2.73205,456,0.456,5,0.527222,0,0.261665
277,26,0,2.74192,461,0.4612,5,0.527222,0,0.317736
278,27,0,2.75178,466,0.4664,5,0.527222,0,0.542021
279,28,0,2.76164,472,0.4718,6,0.5475,1,0.635473
280,29,0,2.77151,477,0.4774,5,0.567778,-1,0.598092
281,30,0,2.78137,483,0.483,6,0.567778,1,0.616782
282,31,0,2.79123,489,0.4886,6,0.567778,0,0.579402
283,32,0,2.8011,494,0.4944,5,0.588056,-1,0.48595
284,33,0,2.81096,500,0.5,6,0.567778,1,0.429879
285,34,0,2.82082,506,0.5056,6,0.567778,0,0.411188
286,35,0,2.83068,511,0.5114,5,0.588056,-1,0.448569
287,36,0,2.84055,517,0.5172,6,0.588056,1,0.448569
288,37,0,2.85041,523,0.523,6,0.588056,0,0.411188
289,38,0,2.86027,529,0.529,6,0.608333,0,0.448569
290,39,0,2.87014,535,0.535,6,0.608333,0,0.355117
291,40,0,2.88,541,0.541,6,0.608333,0,0.224284
292,41,0,2.88986,547,0.547,6,0.608333,0,0.168213
293,42,0,2.89973,553,0.553,6,0.608333,0,0.0934519
294,43,0,2.90959,559,0.559,6,0.608333,0,-0.373808
295,44,0,2.91945,565,0.565,6,0.608333,0,-1.23356
296,45,0,2.92932,571,0.571,6,0.608333,0,-2.46713
297,46,0,2.93918,577,0.577,6,0.608333,0,-4.14926
298,47,0,2.94904,583,0.583,6,0.608333,0,-6.03699
299,48,0,2.9589,589,0.5882,6,0.527222,0,-7.71913
300,49,0,2.96877,595,0.5922,6,0.405556,0,-8.84055
301,50,0,2.97863,597,0.595,2,0.283889,-4,-9.47602
302,51,0,2.98849,597,0.5962,0,0.121667,-2,-9.30781
303,52,0,2.99836,597,0.596,0,-0.0202778,0,-8.44805
304,53,0,3.00822,595,0.595,-2,-0.101389,-2,-6.89675
305,54,0,3.01808,594,0.5938,-1,-0.121667,1,-5.10247
306,55,0,3.02795,592,0.5922,-2,-0.162222,-1,-3.27082
307,56,0,3.03781,591,0.5908,-1,-0.141944,1,-1.62606
308,57,0,3.04767,589,0.5894,-2,-0.141944,-1,-0.50464
309,58,0,3.05753,588,0.588,-1,-0.141944,1,0.242975
310,59,0,3.0674,587,0.5866,-1,-0.141944,0,0.598092
311,60,0,3.07726,585,0.5854,-2,-0.121667,-1,0.915828
312,61,0,3.08712,584,0.5842,-1,-0.121667,1,0.953209
