index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
73,83,0,0.74,15,0.0148,1,0.1,0,0.254545
74,84,0,0.75,15,0.0158,0,0.1,-1,0.181818
75,85,0,0.76,17,0.0168,2,0.1,2,0.181818
76,86,0,0.77,18,0.0178,1,0.1,-1,0.254545
77,87,0,0.78,19,0.019,1,0.12,0,0.309091
78,88,0,0.79,20,0.02,1,0.1,0,0.236364
79,89,0,0.8,21,0.021,1,0.1,0,0.327273
80,90,0,0.81,22,0.0222,1,0.12,0,0.290909
81,91,0,0.82,23,0.0234,1,0.12,0,0.236364
82,92,0,0.83,25,0.0246,2,0.12,1,0.254545
83,93,0,0.84,26,0.0258,1,0.12,-1,0.436364
84,94,0,0.85,27,0.0272,1,0.14,0,0.472727
85,95,0,0.86,28,0.0284,1,0.12,0,0.454545
86,96,0,0.87,30,0.0296,2,0.12,1,0.581818
87,97,0,0.88,31,0.031,1,0.14,-1,0.563636
88,98,0,0.89,32,0.0326,1,0.16,0,0.509091
89,99,0,0.9,34,0.0342,2,0.16,1,0.327273
90,100,0,0.91,36,0.0358,2,0.16,0,0.327273
91,101,0,0.92,38,0.0376,2,0.18,0,0.2
92,102,0,0.93,39,0.0392,1,0.16,-1,0.0363636
93,103,0,0.94,41,0.0408,2,0.16,1,-0.0545455
94,104,0,0.95,42,0.0422,1,0.14,-1,0.0363636
95,105,0,0.96,44,0.0438,2,0.16,1,0.109091
96,106,0,0.97,45,0.0454,1,0.16,-1,0.163636
97,107,0,0.98,47,0.047,2,0.16,1,0.4
98,108,0,0.99,49,0.0486,2,0.16,0,0.509091
99,109,0,1,50,0.0504,1,0.18,-1,0.581818
100,110,0,1.01,52,0.0522,2,0.18,1,0.418182
101,111,0,1.02,54,0.054,2,0.18,0,0.418182
102,112,0,1.03,56,0.056,2,0.2,0,0.381818
103,113,0,1.04,58,0.058,2,0.2,0,0.309091
104,114,0,1.05,60,0.06,2,0.2,0,0.2
105,115,0,1.06,62,0.0618,2,0.18,0,0.254545
106,116,0,1.07,64,0.0638,2,0.2,0,0.181818
107,117,0,1.08,65,0.0658,1,0.2,-1,0.0909091
108,118,0,1.09,68,0.0678,3,0.2,2,0.0909091
109,119,0,1.1,70,0.0698,2,0.2,-1,0.0909091
110,120,0,1.11,72,0.072,2,0.22,0,0.181818
111,121,0,1.12,74,0.074,2,0.2,0,0.145455
112,122,0,1.13,76,0.076,2,0.2,0,0.272727
113,123,0,1.14,78,0.078,2,0.2,0,0.363636
114,124,0,1.15,80,0.08,2,0.2,0,0.418182
115,125,0,1.16,82,0.0822,2,0.22,0,0.436364
116,126,0,1.17,84,0.0844,2,0.22,0,0.527273
