index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
192,198,0,1.90665,-592,-0.5922,2,0.182204,0,1.63942
193,199,0,1.91653,-590,-0.5904,2,0.182204,0,0.652043
194,200,0,1.92641,-589,-0.5886,1,0.182204,-1,-0.0558894
195,201,0,1.93629,-587,-0.587,2,0.161959,1,-0.596154
196,202,0,1.94617,-585,-0.5856,2,0.141714,0,-0.912861
197,203,0,1.95605,-584,-0.584,1,0.161959,-1,-1.15505
198,204,0,1.96593,-583,-0.5826,1,0.141714,0,-1.28546
199,205,0,1.97581,-581,-0.5814,2,0.121469,1,-1.39724
200,206,0,1.98569,-580,-0.5804,1,0.101224,-1,-1.37861
201,207,0,1.99556,-579,-0.5794,1,0.101224,0,-1.4345
202,208,0,2.00544,-579,-0.5788,0,0.0607347,-1,-1.47176
203,209,0,2.01532,-578,-0.5782,1,0.0607347,1,-1.37861
204,210,0,2.0252,-578,-0.5778,0,0.0404898,-1,-1.2482
205,211,0,2.03508,-577,-0.5774,1,0.0404898,1,-1.19231
206,212,0,2.04496,-577,-0.5772,0,0.0202449,-1,-1.11779
207,213,0,2.05484,-577,-0.577,0,0.0202449,0,-1.02464
208,214,0,2.06472,-577,-0.577,0,0,0,-1.11779
209,215,0,2.0746,-577,-0.577,0,0,0,-1.19231
210,216,0,2.08448,-577,-0.5772,0,-0.0202449,0,-1.15505
211,217,0,2.09435,-577,-0.5774,0,-0.0202449,0,-1.11779
212,218,0,2.10423,-578,-0.5778,-1,-0.0404898,-1,-1.17368
213,219,0,2.11411,-578,-0.5784,0,-0.0607347,1,-1.11779
214,220,0,2.12399,-579,-0.5792,-1,-0.0809796,-1,-1.0619
215,221,0,2.13387,-580,-0.5798,-1,-0.0607347,0,-1.00601
216,222,0,2.14375,-581,-0.5806,-1,-0.0809796,0,-1.04327
217,224,0,2.15363,-581,-0.5816,0,-0.101224,1,-0.875601
218,225,0,2.16351,-582,-0.5826,-1,-0.101224,-1,-0.819712
219,226,0,2.17339,-584,-0.5836,-2,-0.101224,-1,-0.689303
220,227,0,2.18327,-585,-0.5848,-1,-0.121469,1,-0.521635
221,228,0,2.19315,-586,-0.5862,-1,-0.141714,0,-0.0372596
222,229,0,2.20302,-587,-0.5874,-1,-0.121469,0,0.428486
223,230,0,2.2129,-589,-0.5888,-2,-0.141714,-1,0.931491
224,231,0,2.22278,-590,-0.59,-1,-0.121469,1,1.34135
225,232,0,2.23266,-592,-0.591,-2,-0.101224,-1,1.65805
226,233,0,2.24254,-592,-0.5916,0,-0.0607347,2,1.76983
227,234,0,2.25242,-592,-0.592,0,-0.0404898,0,1.65805
228,235,0,2.2623,-592,-0.592,0,0,0,1.52764
229,236,0,2.27218,-592,-0.592,0,0,0,1.17368
230,237,0,2.28206,-592,-0.592,0,0,0,0.801082
231,238,0,2.29194,-592,-0.592,0,0,0,0.428486
232,239,0,2.30181,-592,-0.592,0,0,0,0.186298
233,240,0,2.31169,-592,-0.592,0,0,0,0
234,241,0,2.32157,-592,-0.592,0,0,0,0
235,242,0,2.33145,-592,-0.592,0,0,0,0
236,243,0,2.34133,-592,-0.592,0,0,0,0
237,244,0,2.35121,-592,-0.592,0,0,0,0
238,245,0,2.36109,-592,-0.592,0,0,0,0
239,246,0,2.37097,-592,-0.592,0,0,0,0
240,247,0,2.38085,-592,-0.592,0,0,0,0
241,248,0,2.39073,-592,-0.592,0,0,0,0
242,249,0,2.4006,-592,-0.592,0,0,0,0
243,250,0,2.41048,-592,-0.592,0,0,0,0
244,251,0,2.42036,-592,-0.592,0,0,0,0
245,252,0,2.43024,-592,-0.592,0,0,0,0
246,253,0,2.44012,-592,-0.592,0,0,0,0
247,254,0,2.45,-592,-0.592,0,0,0,0
